prov;muni;namuni;surname;number;population;ni;pki
32;32008;Barbad?;SALGADO;55;4783;25;0.011499059
32;32009;O Barco de Valdeorras;RODRIGUEZ;1;7379;25;0.155712156
32;32009;O Barco de Valdeorras;FERNANDEZ;1;7379;25;0.135790758
32;32009;O Barco de Valdeorras;ALVAREZ;553;7379;25;0.074942404
32;32009;O Barco de Valdeorras;LOPEZ;434;7379;25;0.058815558
32;32009;O Barco de Valdeorras;GARCIA;489;7379;25;0.066269142
32;32009;O Barco de Valdeorras;GONZALEZ;498;7379;25;0.06748882
32;32009;O Barco de Valdeorras;PEREZ;372;7379;25;0.050413335
32;32009;O Barco de Valdeorras;ARIAS;268;7379;25;0.036319284
32;32009;O Barco de Valdeorras;NU?EZ;256;7379;25;0.034693048
32;32009;O Barco de Valdeorras;PRADA;256;7379;25;0.034693048
32;32009;O Barco de Valdeorras;BLANCO;217;7379;25;0.029407779
32;32009;O Barco de Valdeorras;MARTINEZ;200;7379;25;0.027103944
32;32009;O Barco de Valdeorras;PARADELO;207;7379;25;0.028052582
32;32009;O Barco de Valdeorras;DOMINGUEZ;176;7379;25;0.02385147
32;32009;O Barco de Valdeorras;DELGADO;140;7379;25;0.018972761
32;32009;O Barco de Valdeorras;VAZQUEZ;147;7379;25;0.019921399
32;32009;O Barco de Valdeorras;GOMEZ;126;7379;25;0.017075484
32;32009;O Barco de Valdeorras;VEGA;139;7379;25;0.018837241
32;32009;O Barco de Valdeorras;PRIETO;109;7379;25;0.014771649
32;32009;O Barco de Valdeorras;ANTA;121;7379;25;0.016397886
32;32009;O Barco de Valdeorras;VIDAL;114;7379;25;0.015449248
32;32009;O Barco de Valdeorras;RAMOS;110;7379;25;0.014907169
32;32009;O Barco de Valdeorras;ALONSO;107;7379;25;0.01450061
32;32009;O Barco de Valdeorras;DIAZ;96;7379;25;0.013009893
32;32009;O Barco de Valdeorras;MOLDES;93;7379;25;0.012603334
32;32010;Beade;RODRIGUEZ;38;222;14;0.171171171
32;32010;Beade;VAZQUEZ;14;222;14;0.063063063
32;32010;Beade;POUSA;17;222;14;0.076576577
32;32010;Beade;RA?A;20;222;14;0.09009009
32;32010;Beade;GONZALEZ;21;222;14;0.094594595
32;32010;Beade;ESTEVEZ;12;222;14;0.054054054
32;32010;Beade;FORMIGO;12;222;14;0.054054054
32;32010;Beade;DOMINGUEZ;16;222;14;0.072072072
32;32010;Beade;FERNANDEZ;12;222;14;0.054054054
32;32010;Beade;FERRO;19;222;14;0.085585586
32;32010;Beade;PEREZ;12;222;14;0.054054054
32;32010;Beade;SOTO;11;222;14;0.04954955
32;32010;Beade;ALVAREZ;9;222;14;0.040540541
32;32010;Beade;CIBEIRA;9;222;14;0.040540541
32;32011;Beariz;PEREZ;75;685;25;0.109489051
32;32011;Beariz;LAMAS;64;685;25;0.093430657
32;32011;Beariz;MURADAS;41;685;25;0.059854015
32;32011;Beariz;LORENZO;44;685;25;0.064233577
32;32011;Beariz;OGANDO;44;685;25;0.064233577
32;32011;Beariz;LOPEZ;44;685;25;0.064233577
32;32011;Beariz;GULIAS;37;685;25;0.054014599
32;32011;Beariz;VALI?AS;41;685;25;0.059854015
32;32011;Beariz;RODRIGUEZ;35;685;25;0.051094891
32;32011;Beariz;RAMOS;26;685;25;0.037956204
32;32011;Beariz;OTERO;22;685;25;0.032116788
32;32011;Beariz;CENDON;23;685;25;0.033576642
32;32011;Beariz;JANEIRO;21;685;25;0.030656934
32;32011;Beariz;CERDEIRA;16;685;25;0.023357664
32;32011;Beariz;FORTES;19;685;25;0.027737226
32;32011;Beariz;FERNANDEZ;18;685;25;0.026277372
32;32011;Beariz;BARROS;19;685;25;0.027737226
32;32011;Beariz;VAZQUEZ;13;685;25;0.018978102
32;32011;Beariz;BALBOA;10;685;25;0.01459854
32;32011;Beariz;RIVAS;11;685;25;0.016058394
32;32011;Beariz;GONZALEZ;13;685;25;0.018978102
32;32011;Beariz;MARTINEZ;12;685;25;0.017518248
32;32011;Beariz;CORES;15;685;25;0.02189781
32;32011;Beariz;GUERRA;11;685;25;0.016058394
32;32011;Beariz;DIZ;11;685;25;0.016058394
32;32012;Os Blancos;RODRIGUEZ;68;560;25;0.121428571
32;32012;Os Blancos;LAMA;56;560;25;0.1
32;32012;Os Blancos;PEREZ;30;560;25;0.053571429
32;32012;Os Blancos;ESTEVEZ;28;560;25;0.05
32;32012;Os Blancos;LOPEZ;26;560;25;0.046428571
32;32012;Os Blancos;GOMEZ;25;560;25;0.044642857
32;32012;Os Blancos;FERNANDEZ;20;560;25;0.035714286
32;32012;Os Blancos;BLANCO;24;560;25;0.042857143
32;32012;Os Blancos;MOURE;25;560;25;0.044642857
32;32012;Os Blancos;GONZALEZ;18;560;25;0.032142857
32;32012;Os Blancos;DIAZ;18;560;25;0.032142857
32;32012;Os Blancos;JARDON;19;560;25;0.033928571
32;32012;Os Blancos;PENA;18;560;25;0.032142857
32;32012;Os Blancos;TRIGO;26;560;25;0.046428571
32;32012;Os Blancos;CAMPOS;11;560;25;0.019642857
32;32012;Os Blancos;MARTINEZ;17;560;25;0.030357143
32;32012;Os Blancos;CUQUEJO;18;560;25;0.032142857
32;32012;Os Blancos;GIL;14;560;25;0.025
32;32012;Os Blancos;CASTRO;20;560;25;0.035714286
32;32012;Os Blancos;PENIN;16;560;25;0.028571429
32;32012;Os Blancos;FEIJOO;6;560;25;0.010714286
32;32012;Os Blancos;CARBALLO;15;560;25;0.026785714
32;32012;Os Blancos;SEGUIN;17;560;25;0.030357143
32;32012;Os Blancos;GARCIA;13;560;25;0.023214286
32;32012;Os Blancos;OPAZO;12;560;25;0.021428571
32;32013;Bobor?;GONZALEZ;174;1416;25;0.122881356
32;32013;Bobor?;FERNANDEZ;120;1416;25;0.084745763
32;32013;Bobor?;RODRIGUEZ;100;1416;25;0.070621469
32;32013;Bobor?;PEREZ;91;1416;25;0.064265537
32;32013;Bobor?;GARCIA;87;1416;25;0.061440678
32;32013;Bobor?;VAZQUEZ;67;1416;25;0.047316384
32;32013;Bobor?;OTERO;65;1416;25;0.045903955
32;32013;Bobor?;CERDEIRA;71;1416;25;0.050141243
32;32013;Bobor?;ESTEVEZ;58;1416;25;0.040960452
32;32013;Bobor?;ALONSO;63;1416;25;0.044491525
32;32013;Bobor?;LOPEZ;60;1416;25;0.042372881
32;32013;Bobor?;IGLESIAS;62;1416;25;0.043785311
32;32013;Bobor?;DOMINGUEZ;33;1416;25;0.023305085
32;32013;Bobor?;ALVAREZ;46;1416;25;0.032485876
32;32013;Bobor?;PRADO;27;1416;25;0.019067797
32;32013;Bobor?;NOGUEIRA;43;1416;25;0.030367232
32;32013;Bobor?;MARTINEZ;24;1416;25;0.016949153
32;32013;Bobor?;PRIETO;33;1416;25;0.023305085
32;32013;Bobor?;GALLARDO;19;1416;25;0.013418079
32;32013;Bobor?;LAMAS;26;1416;25;0.018361582
32;32013;Bobor?;SALCEDA;29;1416;25;0.020480226
32;32013;Bobor?;LORENZO;30;1416;25;0.021186441
32;32013;Bobor?;CARNEIRO;27;1416;25;0.019067797
32;32013;Bobor?;JANEIRO;30;1416;25;0.021186441
32;32013;Bobor?;MURADAS;31;1416;25;0.021892655
32;32014;A Bola;FERNANDEZ;141;818;25;0.172371638
32;32014;A Bola;RODRIGUEZ;80;818;25;0.097799511
32;32014;A Bola;GONZALEZ;80;818;25;0.097799511
32;32014;A Bola;ALVAREZ;57;818;25;0.069682152
32;32014;A Bola;PEREZ;57;818;25;0.069682152
32;32014;A Bola;FEIJOO;38;818;25;0.046454768
32;32014;A Bola;GOMEZ;26;818;25;0.031784841
32;32014;A Bola;MIRANDA;33;818;25;0.040342298
32;32014;A Bola;VAZQUEZ;30;818;25;0.036674817
32;32014;A Bola;MARTINEZ;29;818;25;0.035452323
32;32014;A Bola;NIETO;24;818;25;0.029339853
32;32014;A Bola;LOPEZ;19;818;25;0.023227384
32;32014;A Bola;RIVERO;24;818;25;0.029339853
32;32014;A Bola;DOMINGUEZ;20;818;25;0.024449878
32;32014;A Bola;NOGUEIRAS;15;818;25;0.018337408
32;32014;A Bola;LORENZO;12;818;25;0.014669927
32;32014;A Bola;CARBAJALES;15;818;25;0.018337408
32;32014;A Bola;VELOSO;21;818;25;0.025672372
32;32014;A Bola;CID;15;818;25;0.018337408
32;32014;A Bola;FREIRE;17;818;25;0.020782396
32;32014;A Bola;PEREIRA;13;818;25;0.015892421
32;32014;A Bola;CONDE;18;818;25;0.02200489
32;32014;A Bola;MIGUEZ;12;818;25;0.014669927
32;32014;A Bola;DEL RIO;10;818;25;0.012224939
32;32014;A Bola;SUAREZ;12;818;25;0.014669927
32;32015;O Bolo;RODRIGUEZ;108;726;25;0.148760331
32;32015;O Bolo;FERNANDEZ;104;726;25;0.143250689
32;32015;O Bolo;PEREZ;69;726;25;0.095041322
32;32015;O Bolo;ALVAREZ;51;726;25;0.070247934
32;32015;O Bolo;GARCIA;45;726;25;0.061983471
32;32015;O Bolo;GONZALEZ;40;726;25;0.055096419
32;32015;O Bolo;ARIAS;26;726;25;0.035812672
32;32015;O Bolo;VAZQUEZ;31;726;25;0.042699725
32;32015;O Bolo;DOMINGUEZ;29;726;25;0.039944904
32;32015;O Bolo;PRIETO;22;726;25;0.03030303
32;32015;O Bolo;MARTINEZ;20;726;25;0.027548209
32;32015;O Bolo;LOPEZ;22;726;25;0.03030303
32;32015;O Bolo;BLANCO;18;726;25;0.024793388
32;32015;O Bolo;RAMOS;17;726;25;0.023415978
32;32015;O Bolo;ALONSO;10;726;25;0.013774105
32;32015;O Bolo;VEGA;10;726;25;0.013774105
32;32015;O Bolo;MENDEZ;16;726;25;0.022038567
32;32015;O Bolo;VIZCAYA;15;726;25;0.020661157
32;32015;O Bolo;PORTO;18;726;25;0.024793388
32;32015;O Bolo;ESTEVEZ;10;726;25;0.013774105
32;32015;O Bolo;SALGADO;10;726;25;0.013774105
32;32015;O Bolo;GOMEZ;9;726;25;0.012396694
32;32015;O Bolo;LOSADA;10;726;25;0.013774105
32;32015;O Bolo;CORZO;9;726;25;0.012396694
32;32015;O Bolo;ENRIQUEZ;7;726;25;0.009641873
32;32016;Calvos de Rand?;RODRIGUEZ;101;653;24;0.15467075
32;32016;Calvos de Rand?;GONZALEZ;79;653;24;0.120980092
32;32016;Calvos de Rand?;VAZQUEZ;64;653;24;0.098009188
32;32016;Calvos de Rand?;VALENCIA;48;653;24;0.073506891
32;32016;Calvos de Rand?;FERNANDEZ;40;653;24;0.061255743
32;32016;Calvos de Rand?;PEREZ;27;653;24;0.041347626
32;32016;Calvos de Rand?;VELOSO;25;653;24;0.038284839
32;32016;Calvos de Rand?;DACAL;27;653;24;0.041347626
32;32016;Calvos de Rand?;SALGADO;28;653;24;0.04287902
32;32016;Calvos de Rand?;ALVAREZ;19;653;24;0.029096478
32;32016;Calvos de Rand?;ALONSO;26;653;24;0.039816233
32;32016;Calvos de Rand?;GALANTE;17;653;24;0.026033691
32;32016;Calvos de Rand?;GARRIDO;11;653;24;0.016845329
32;32016;Calvos de Rand?;BARJA;14;653;24;0.02143951
32;32016;Calvos de Rand?;OTERO;14;653;24;0.02143951
32;32016;Calvos de Rand?;MENDEZ;15;653;24;0.022970904
32;32016;Calvos de Rand?;LOPEZ;17;653;24;0.026033691
32;32016;Calvos de Rand?;GOMEZ;19;653;24;0.029096478
32;32016;Calvos de Rand?;BARRIO;11;653;24;0.016845329
32;32016;Calvos de Rand?;ARAUJO;13;653;24;0.019908116
32;32016;Calvos de Rand?;LORENZO;8;653;24;0.012251149
32;32016;Calvos de Rand?;FERREIRA;9;653;24;0.013782542
32;32016;Calvos de Rand?;CUQUEJO;11;653;24;0.016845329
32;32016;Calvos de Rand?;GARCIA;10;653;24;0.015313936
32;32018;Carballeda de Avia;GONZALEZ;117;977;25;0.11975435
32;32018;Carballeda de Avia;RODRIGUEZ;121;977;25;0.123848516
32;32018;Carballeda de Avia;FERNANDEZ;87;977;25;0.089048106
32;32018;Carballeda de Avia;MARTINEZ;67;977;25;0.068577277
32;32018;Carballeda de Avia;VAZQUEZ;62;977;25;0.06345957
32;32018;Carballeda de Avia;ALONSO;54;977;25;0.055271238
32;32018;Carballeda de Avia;GOMEZ;41;977;25;0.0419652
32;32018;Carballeda de Avia;GARCIA;38;977;25;0.038894575
32;32018;Carballeda de Avia;MEIRI?O;33;977;25;0.033776868
32;32018;Carballeda de Avia;PEREZ;23;977;25;0.023541453
32;32018;Carballeda de Avia;VIEITEZ;39;977;25;0.039918117
32;32018;Carballeda de Avia;SANCHEZ;36;977;25;0.036847492
32;32018;Carballeda de Avia;MOSQUERA;33;977;25;0.033776868
32;32018;Carballeda de Avia;RA?A;33;977;25;0.033776868
32;32018;Carballeda de Avia;LORENZO;25;977;25;0.025588536
32;32018;Carballeda de Avia;DOMINGUEZ;30;977;25;0.030706244
32;32018;Carballeda de Avia;ESTEVEZ;35;977;25;0.035823951
32;32018;Carballeda de Avia;VIDAL;18;977;25;0.018423746
32;32018;Carballeda de Avia;LOPEZ;18;977;25;0.018423746
32;32018;Carballeda de Avia;OTERO;11;977;25;0.011258956
32;32018;Carballeda de Avia;PAZ;10;977;25;0.010235415
32;32018;Carballeda de Avia;ALVAREZ;13;977;25;0.013306039
32;32018;Carballeda de Avia;ALEJOS;11;977;25;0.011258956
32;32018;Carballeda de Avia;FIDALGO;8;977;25;0.008188332
32;32018;Carballeda de Avia;RIAL;14;977;25;0.01432958
32;32017;Carballeda de Valdeorras;RODRIGUEZ;89;886;25;0.100451467
32;32017;Carballeda de Valdeorras;FERNANDEZ;97;886;25;0.109480813
32;32017;Carballeda de Valdeorras;LOPEZ;76;886;25;0.085778781
32;32017;Carballeda de Valdeorras;ALVAREZ;54;886;25;0.060948081
32;32017;Carballeda de Valdeorras;VIDAL;51;886;25;0.057562077
32;32017;Carballeda de Valdeorras;GONZALEZ;54;886;25;0.060948081
32;32017;Carballeda de Valdeorras;GARCIA;31;886;25;0.034988713
32;32017;Carballeda de Valdeorras;TATO;35;886;25;0.039503386
32;32017;Carballeda de Valdeorras;DOMINGUEZ;35;886;25;0.039503386
32;32017;Carballeda de Valdeorras;VAZQUEZ;23;886;25;0.025959368
32;32017;Carballeda de Valdeorras;BLANCO;33;886;25;0.03724605
32;32017;Carballeda de Valdeorras;FIDALGO;32;886;25;0.036117381
32;32017;Carballeda de Valdeorras;ARIAS;25;886;25;0.028216704
32;32017;Carballeda de Valdeorras;PRIETO;27;886;25;0.030474041
32;32017;Carballeda de Valdeorras;ALEJANDRE;34;886;25;0.038374718
32;32017;Carballeda de Valdeorras;VEGA;27;886;25;0.030474041
32;32017;Carballeda de Valdeorras;PEREZ;22;886;25;0.0248307
32;32017;Carballeda de Valdeorras;ANTA;13;886;25;0.014672686
32;32017;Carballeda de Valdeorras;REAL;21;886;25;0.023702032
32;32017;Carballeda de Valdeorras;LEON;13;886;25;0.014672686
32;32017;Carballeda de Valdeorras;RAMOS;18;886;25;0.020316027
32;32017;Carballeda de Valdeorras;CALVO;18;886;25;0.020316027
32;32017;Carballeda de Valdeorras;MORAIS;23;886;25;0.025959368
32;32017;Carballeda de Valdeorras;CARRERA;17;886;25;0.019187359
32;32017;Carballeda de Valdeorras;PRADA;18;886;25;0.020316027
32;32019;O Carballi?;GONZALEZ;1;6822;25;0.166080328
32;32019;O Carballi?;RODRIGUEZ;951;6822;25;0.139401935
32;32019;O Carballi?;FERNANDEZ;847;6822;25;0.124157139
32;32019;O Carballi?;PEREZ;573;6822;25;0.083992964
32;32019;O Carballi?;VAZQUEZ;448;6822;25;0.065669892
32;32019;O Carballi?;LOPEZ;382;6822;25;0.055995309
32;32019;O Carballi?;ALVAREZ;342;6822;25;0.050131926
32;32019;O Carballi?;GARCIA;305;6822;25;0.044708297
32;32019;O Carballi?;OTERO;215;6822;25;0.031515685
32;32019;O Carballi?;IGLESIAS;156;6822;25;0.022867194
32;32019;O Carballi?;DOMINGUEZ;149;6822;25;0.021841102
32;32019;O Carballi?;CASTRO;151;6822;25;0.022134271
32;32019;O Carballi?;LORENZO;110;6822;25;0.016124304
32;32019;O Carballi?;MARTINEZ;118;6822;25;0.01729698
32;32019;O Carballi?;GOMEZ;87;6822;25;0.012752858
32;32019;O Carballi?;PEREIRA;109;6822;25;0.015977719
32;32019;O Carballi?;NOGUEIRA;106;6822;25;0.015537965
32;32019;O Carballi?;CERDEIRA;100;6822;25;0.014658458
32;32019;O Carballi?;ALONSO;94;6822;25;0.01377895
32;32019;O Carballi?;NOVOA;76;6822;25;0.011140428
32;32019;O Carballi?;DIAZ;71;6822;25;0.010407505
32;32019;O Carballi?;MOSQUERA;65;6822;25;0.009527998
32;32019;O Carballi?;BERNARDEZ;79;6822;25;0.011580182
32;32019;O Carballi?;SOTO;80;6822;25;0.011726766
32;32019;O Carballi?;BLANCO;75;6822;25;0.010993843
32;32020;Cartelle;RODRIGUEZ;257;1932;25;0.133022774
32;32020;Cartelle;ALVAREZ;204;1932;25;0.105590062
32;32020;Cartelle;FERNANDEZ;163;1932;25;0.08436853
32;32020;Cartelle;PEREZ;175;1932;25;0.09057971
32;32020;Cartelle;GONZALEZ;143;1932;25;0.074016563
32;32020;Cartelle;VAZQUEZ;96;1932;25;0.049689441
32;32020;Cartelle;SOUSA;109;1932;25;0.056418219
32;32020;Cartelle;MARTINEZ;70;1932;25;0.036231884
32;32020;Cartelle;GARCIA;61;1932;25;0.031573499
32;32020;Cartelle;VILLAR;64;1932;25;0.033126294
32;32020;Cartelle;LOPEZ;59;1932;25;0.030538302
32;32020;Cartelle;IGLESIAS;54;1932;25;0.027950311
32;32020;Cartelle;PEREIRO;56;1932;25;0.028985507
32;32020;Cartelle;FEIJOO;54;1932;25;0.027950311
32;32020;Cartelle;SEARA;39;1932;25;0.020186335
32;32020;Cartelle;ESTEVEZ;39;1932;25;0.020186335
32;32020;Cartelle;BANDE;37;1932;25;0.019151139
32;32020;Cartelle;FERRO;33;1932;25;0.017080745
32;32020;Cartelle;ARMADA;44;1932;25;0.022774327
32;32020;Cartelle;GOMEZ;36;1932;25;0.01863354
32;32020;Cartelle;ALONSO;29;1932;25;0.015010352
32;32020;Cartelle;CACHEIRO;38;1932;25;0.019668737
32;32020;Cartelle;ATRIO;20;1932;25;0.010351967
32;32020;Cartelle;COUTO;28;1932;25;0.014492754
32;32020;Cartelle;DIAZ;24;1932;25;0.01242236
32;32022;Castrelo de Mi?;RODRIGUEZ;125;977;25;0.127942682
32;32022;Castrelo de Mi?;GONZALEZ;99;977;25;0.101330604
32;32022;Castrelo de Mi?;ALVAREZ;91;977;25;0.093142272
32;32022;Castrelo de Mi?;PEREZ;91;977;25;0.093142272
32;32022;Castrelo de Mi?;VILLAR;68;977;25;0.069600819
32;32022;Castrelo de Mi?;FERNANDEZ;77;977;25;0.078812692
32;32022;Castrelo de Mi?;VAZQUEZ;54;977;25;0.055271238
32;32022;Castrelo de Mi?;LOPEZ;41;977;25;0.0419652
32;32022;Castrelo de Mi?;MENDEZ;29;977;25;0.029682702
32;32022;Castrelo de Mi?;MARTINEZ;37;977;25;0.037871034
32;32022;Castrelo de Mi?;GOMEZ;27;977;25;0.027635619
32;32022;Castrelo de Mi?;SOUSA;21;977;25;0.021494371
32;32022;Castrelo de Mi?;PAZ;20;977;25;0.020470829
32;32022;Castrelo de Mi?;ALONSO;26;977;25;0.026612078
32;32022;Castrelo de Mi?;NIEVES;13;977;25;0.013306039
32;32022;Castrelo de Mi?;BANDE;18;977;25;0.018423746
32;32022;Castrelo de Mi?;PEREIRAS;15;977;25;0.015353122
32;32022;Castrelo de Mi?;SENRA;24;977;25;0.024564995
32;32022;Castrelo de Mi?;VILLANUEVA;15;977;25;0.015353122
32;32022;Castrelo de Mi?;PE?A;14;977;25;0.01432958
32;32022;Castrelo de Mi?;JUSTO;17;977;25;0.017400205
32;32022;Castrelo de Mi?;DOMINGUEZ;10;977;25;0.010235415
32;32022;Castrelo de Mi?;SOBRINO;17;977;25;0.017400205
32;32022;Castrelo de Mi?;GARCIA;16;977;25;0.016376663
32;32022;Castrelo de Mi?;CACHEIRO;12;977;25;0.012282497
32;32021;Castrelo do Val;RODRIGUEZ;78;638;24;0.122257053
32;32021;Castrelo do Val;PEREZ;55;638;24;0.086206897
32;32021;Castrelo do Val;FERNANDEZ;47;638;24;0.073667712
32;32021;Castrelo do Val;SALGADO;61;638;24;0.095611285
32;32021;Castrelo do Val;GARCIA;33;638;24;0.051724138
32;32021;Castrelo do Val;ROLAN;30;638;24;0.047021944
32;32021;Castrelo do Val;NU?EZ;35;638;24;0.054858934
32;32021;Castrelo do Val;PRIETO;24;638;24;0.037617555
32;32021;Castrelo do Val;BLANCO;20;638;24;0.031347962
32;32021;Castrelo do Val;GONZALEZ;28;638;24;0.043887147
32;32021;Castrelo do Val;GOMEZ;28;638;24;0.043887147
32;32021;Castrelo do Val;MARTINEZ;19;638;24;0.029780564
32;32021;Castrelo do Val;GUERRA;23;638;24;0.036050157
32;32021;Castrelo do Val;ALVAREZ;16;638;24;0.02507837
32;32021;Castrelo do Val;LOSADA;15;638;24;0.023510972
32;32021;Castrelo do Val;RUA;6;638;24;0.009404389
32;32021;Castrelo do Val;ARAUJO;14;638;24;0.021943574
32;32021;Castrelo do Val;SABARIZ;12;638;24;0.018808777
32;32021;Castrelo do Val;LOPEZ;13;638;24;0.020376176
32;32021;Castrelo do Val;DIEGUEZ;14;638;24;0.021943574
32;32021;Castrelo do Val;BARJA;17;638;24;0.026645768
32;32021;Castrelo do Val;GIL;15;638;24;0.023510972
32;32021;Castrelo do Val;ALONSO;19;638;24;0.029780564
32;32021;Castrelo do Val;PARADA;16;638;24;0.02507837
32;32023;Castro Caldelas;RODRIGUEZ;177;964;24;0.183609959
32;32023;Castro Caldelas;GONZALEZ;131;964;24;0.135892116
32;32023;Castro Caldelas;FERNANDEZ;91;964;24;0.09439834
32;32023;Castro Caldelas;PEREZ;92;964;24;0.095435685
32;32023;Castro Caldelas;ALVAREZ;81;964;24;0.084024896
32;32023;Castro Caldelas;VAZQUEZ;49;964;24;0.050829876
32;32023;Castro Caldelas;LOPEZ;37;964;24;0.038381743
32;32023;Castro Caldelas;CASTRO;39;964;24;0.040456432
32;32023;Castro Caldelas;BLANCO;41;964;24;0.04253112
32;32023;Castro Caldelas;ARIAS;13;964;24;0.013485477
32;32023;Castro Caldelas;DIEGUEZ;21;964;24;0.021784232
32;32023;Castro Caldelas;ENRIQUEZ;15;964;24;0.015560166
32;32023;Castro Caldelas;GOMEZ;15;964;24;0.015560166
32;32023;Castro Caldelas;LAMELAS;13;964;24;0.013485477
32;32023;Castro Caldelas;YA?EZ;19;964;24;0.019709544
32;32023;Castro Caldelas;SOTELO;16;964;24;0.01659751
32;32023;Castro Caldelas;DOMINGUEZ;17;964;24;0.017634855
32;32023;Castro Caldelas;NOVOA;18;964;24;0.018672199
32;32023;Castro Caldelas;QUINTELA;9;964;24;0.0093361
32;32023;Castro Caldelas;PRIETO;14;964;24;0.014522822
32;32023;Castro Caldelas;MENDEZ;17;964;24;0.017634855
32;32023;Castro Caldelas;MARTINEZ;13;964;24;0.013485477
32;32023;Castro Caldelas;DIAZ;14;964;24;0.014522822
32;32023;Castro Caldelas;GARCIA;12;964;24;0.012448133
32;32024;Celanova;RODRIGUEZ;448;3148;25;0.142312579
32;32024;Celanova;FERNANDEZ;413;3148;25;0.131194409
32;32024;Celanova;GONZALEZ;401;3148;25;0.127382465
32;32024;Celanova;ALVAREZ;273;3148;25;0.086721728
32;32024;Celanova;PEREZ;159;3148;25;0.050508259
32;32024;Celanova;VAZQUEZ;173;3148;25;0.054955527
32;32024;Celanova;MARTINEZ;137;3148;25;0.043519695
32;32024;Celanova;LOPEZ;136;3148;25;0.043202033
32;32024;Celanova;DOMINGUEZ;136;3148;25;0.043202033
32;32024;Celanova;FEIJOO;118;3148;25;0.037484117
32;32024;Celanova;GARCIA;58;3148;25;0.018424396
32;32024;Celanova;SALGADO;62;3148;25;0.019695044
32;32024;Celanova;MENDEZ;54;3148;25;0.017153748
32;32024;Celanova;IGLESIAS;61;3148;25;0.019377382
32;32024;Celanova;GOMEZ;63;3148;25;0.020012706
32;32024;Celanova;DIAZ;50;3148;25;0.0158831
32;32024;Celanova;CONDE;59;3148;25;0.018742058
32;32024;Celanova;MONTES;62;3148;25;0.019695044
32;32024;Celanova;ESTEVEZ;51;3148;25;0.016200762
32;32024;Celanova;VILLAR;37;3148;25;0.011753494
32;32024;Celanova;CID;41;3148;25;0.013024142
32;32024;Celanova;ALONSO;42;3148;25;0.013341804
32;32024;Celanova;ARIAS;32;3148;25;0.010165184
32;32024;Celanova;NIETO;45;3148;25;0.01429479
32;32024;Celanova;SUAREZ;37;3148;25;0.011753494
32;32025;Cenlle;FERNANDEZ;126;709;23;0.177715092
32;32025;Cenlle;GONZALEZ;99;709;23;0.139633286
32;32025;Cenlle;RODRIGUEZ;102;709;23;0.143864598
32;32025;Cenlle;VAZQUEZ;48;709;23;0.067700987
32;32025;Cenlle;LOPEZ;53;709;23;0.074753173
32;32025;Cenlle;PEREZ;33;709;23;0.046544429
32;32025;Cenlle;ALVAREZ;25;709;23;0.035260931
32;32025;Cenlle;GARCIA;30;709;23;0.042313117
32;32025;Cenlle;DIEGUEZ;25;709;23;0.035260931
32;32025;Cenlle;NOVOA;30;709;23;0.042313117
32;32025;Cenlle;DOMINGUEZ;20;709;23;0.028208745
32;32025;Cenlle;IGLESIAS;18;709;23;0.02538787
32;32025;Cenlle;BELLO;12;709;23;0.016925247
32;32025;Cenlle;GOMEZ;11;709;23;0.01551481
32;32025;Cenlle;LORENZO;13;709;23;0.018335684
32;32025;Cenlle;SOTO;9;709;23;0.012693935
32;32025;Cenlle;VELOSO;9;709;23;0.012693935
32;32025;Cenlle;MOSQUERA;8;709;23;0.011283498
32;32025;Cenlle;SEOANE;10;709;23;0.014104372
32;32025;Cenlle;BACA;6;709;23;0.008462623
32;32025;Cenlle;CASTRO;8;709;23;0.011283498
32;32025;Cenlle;FREIJEDO;7;709;23;0.009873061
32;32025;Cenlle;LOSADA;7;709;23;0.009873061
32;32029;Chandrexa de Queixa;RODRIGUEZ;72;436;17;0.165137615
32;32029;Chandrexa de Queixa;GONZALEZ;66;436;17;0.151376147
32;32029;Chandrexa de Queixa;FERNANDEZ;40;436;17;0.091743119
32;32029;Chandrexa de Queixa;PEREZ;26;436;17;0.059633028
32;32029;Chandrexa de Queixa;ALVAREZ;33;436;17;0.075688073
32;32029;Chandrexa de Queixa;MARTINEZ;37;436;17;0.084862385
32;32029;Chandrexa de Queixa;VASALLO;19;436;17;0.043577982
32;32029;Chandrexa de Queixa;NU?EZ;24;436;17;0.055045872
32;32029;Chandrexa de Queixa;VAZQUEZ;26;436;17;0.059633028
32;32029;Chandrexa de Queixa;ESTEVEZ;20;436;17;0.04587156
32;32029;Chandrexa de Queixa;DIEGUEZ;11;436;17;0.025229358
32;32029;Chandrexa de Queixa;CASTRO;14;436;17;0.032110092
32;32029;Chandrexa de Queixa;DOMINGUEZ;11;436;17;0.025229358
32;32029;Chandrexa de Queixa;BLANCO;8;436;17;0.018348624
32;32029;Chandrexa de Queixa;CARBALLO;11;436;17;0.025229358
32;32029;Chandrexa de Queixa;LABRADOR;11;436;17;0.025229358
32;32029;Chandrexa de Queixa;LOPEZ;7;436;17;0.016055046
32;32026;Coles;GONZALEZ;246;1796;25;0.136971047
32;32026;Coles;RODRIGUEZ;240;1796;25;0.13363029
32;32026;Coles;FERNANDEZ;146;1796;25;0.081291759
32;32026;Coles;VAZQUEZ;153;1796;25;0.08518931
32;32026;Coles;IGLESIAS;109;1796;25;0.060690423
